"GG Langtext","DST Langtext","Förderprogramm","Postleitzahl","Ausbezahlte Fördersumme","Anzahl der Förderfälle","jahr"
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",13020,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1160",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1140",15124.36,15,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1020",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1110",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1220",13020,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1210",4340,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1130",9548,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1140",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1150",13020,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1160",54033,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",16058,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","3052",45372.36,15,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",49910,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1220",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1230",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1020",9114,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1190",9765,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1050",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",11935,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1230",16926,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1020",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1140",20181,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1140",0.02,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1180",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1170",8029,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",27125,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1020",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1210",2821,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1060",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1230",2170,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",8680,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1080",5208,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1140",126874.8,104,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1070",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",7595,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1080",2398067,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1180",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1160",49693,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1220",9765,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1200",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1150",208320,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1120",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1190",8680,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1060",63437.4,52,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1050",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1140",8463,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1160",8246,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1220",8680,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1020",18445,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1120",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1070",8246,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1050",11935,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1110",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1110",9114,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1070",1800761.09,639,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1180",20181,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1230",23870,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1220",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1030",8897,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1080",13020,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1190",9765,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",13888,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",14105,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1210",22785,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1100",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1030",45372.37,16,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1030",27125,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1150",10850,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1120",1085,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1030",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1190",10416,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",3255,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1230",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1190",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1170",6076,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1010",1326955,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Förderungen im Rahmen der Hortgruppenförderung in Wien","1100",45372.36,15,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1040",28210,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1090",9765,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1200",3038,1,2024
"Bildung, Jugend, Integration und Transparenz","Kindergärten","Sonderfinanzierung Teuerung; Unterstützungsmaßnahme für private elementare Bildungseinrichtungen KDG","1200",1085,1,2024
